band_num,band_age,Color Band,d_banded,tail,tars,mass,wing,sex,fm_site,species
184158607,AHY,"bk/a,bu",6/23/03,,24.88,49.9,87,F,Baker,NOCA
180177832,AHY,"y,p/a",6/23/03,,23.1,40,90,M,Americorps,NOCA
180177758,AHY,"r,w/a",6/23/03,,26.8,34.8,89,M,Reitsma,GRCA
225024996,AHY,"a,w/p",6/21/03,,15.74,8.7,59,F,"Galloway, T.",CACH
184158605,AHY,"y/bu,a",6/21/03,,26.02,42.6,90,F,Blanchard,GRCA
180177831,AHY,"a,w/bu",6/21/03,,27.23,36.1,87,M,Cylburn,GRCA
180177830,AHY,"y/a,r",6/21/03,,26.86,36.1,85,F,Cylburn,GRCA
180177829,AHY,"w/w,a",6/21/03,,26.9,35.6,94,M,Owen,GRCA
180177674,AHY,"r/g,a",6/21/03,,24.8,46.5,88,F,"Galloway, T.",NOCA
180177673,AHY,"a/y,bu",6/21/03,,28.8,38.5,91.5,M,"Galloway, T.",GRCA
115287461,AHY,"y,bk/a",6/21/03,,34.95,111.3,120,F,Cylburn,AMRO
182163327,AHY,"bk,g/a",6/20/03,,17.07,10.5,50,M,Cylburn,HOWR
182163326,AHY,"w/y,a",6/20/03,,16.3,10.6,52,F,Cylburn,HOWR
181158699,AHY,"a,bu/r",6/20/03,,21.42,22.6,63.5,F,Mutryn - Old,SOSP
180177672,AHY,"a,bu/o",6/20/03,,22.68,39.6,85.5,M,Mutryn - Old,NOCA
115287460,AHY,"p/a,w",6/20/03,,35.85,81.8,124,M,Cylburn,AMRO
800177909,AHY,"y/y,a",6/18/03,,24.09,45.5,96,M,"Williams, C.",NOCA
225024995,U,"g/bu,a",6/18/03,,15.76,9.1,61.5,U,"Kaufman, L.",CACH
180177757,AHY,"r,a/w",6/18/03,,28.43,42.7,87.5,F,Schless,GRCA
180177756,AHY,"bu,a/r",6/18/03,,28.8,33.8,87,M,Schless,GRCA
180177671,AHY,"bu,a/w",6/18/03,,28.29,36.1,89.5,F,"Kaufman, L.",GRCA
180177670,AHY,"r,w/a",6/18/03,,22.8,44.1,95.5,F,"Kaufman, L.",NOCA
180177669,AHY,"a,p/bu",6/18/03,,24.99,47.9,91,F,"Kaufman, L.",NOCA
180177668,AHY,"b,a/y",6/18/03,,25.1,46.5,98,M,"Kaufman, L.",NOCA
NB,AHY,"-,y/bk",6/18/03,,27.97,36.8,92,M,Schless,GRCA
182163321,AHY,"bk,bk/a",6/17/03,,17.4,12.1,50,F,North Bend Elementary,HOWR
180177965,AHY,"a,pu/o",6/17/03,,26.3,34.9,91,F,Schless,GRCA
180177964,AHY,"g/a,bu",6/17/03,,26.3,32.9,89,F,Schless,GRCA
180177827,AHY,"bu,bu/a",6/17/03,,27.29,36.1,90,M,North Bend Elementary,GRCA
180177667,AHY,"w,a/y",6/17/03,,26.8,33.3,88,F,Morales,GRCA
96247694,AHY,"-,a",6/17/03,,32.56,63.1,128.5,M,Morales,AMRO
225024994,AHY,"a/o,g",6/16/03,,16.8,10.3,50,M,Tate,HOWR
225024993,HY,"w,o/a",6/16/03,,15.09,8.9,58.5,U,Blockstein,CACH
215064393,AHY,"a/g,y",6/16/03,,17.49,12.9,47.5,F,Murtagh,HOWR
215063496,AHY,"g,r/a",6/16/03,,19.2,10.2,50,M,Murtagh,HOWR
215063495,AHY,"y/w,a",6/16/03,,16.51,9.5,49,M,Murtagh,HOWR
215063494,AHY,"bk/a,bu",6/16/03,,16.88,11,51,M,Murtagh,HOWR
184158604,AHY,"a,o/p",6/16/03,,22.7,21.1,67,M,Murtagh,SOSP
182166319,AHY,"p,r/a",6/16/03,,17.1,11.5,50,F,Raun,HOWR
182163318,AHY,"y/r,a",6/16/03,,17.19,10,50,F,Raun,HOWR
96247693,AHY,"o/bu,a",6/16/03,,33.67,68.5,129,M,Tate,AMRO
96247691,AHY,"g,w/a",6/16/03,,31.73,71,121,F,Tate,AMRO
225024169,AHY,"a/p,p",6/15/03,,16.7,11.1,48.5,F,Briggs,HOWR
180177963,AHY,"a,r/w",6/15/03,,28.9,35.2,91,M,Briggs,GRCA
180177962,AHY,"r/a,w",6/15/03,,28.1,33.8,93.5,M,Schless,GRCA
215063492,AHY,"g,r/a",6/14/03,,16.66,10.1,45,M,Stavish,HOWR
215063491,AHY,"a/bu,w",6/14/03,,17.16,10.6,47,F,Stavish,HOWR
184158603,AHY,"a,w/o",6/14/03,,23.48,49.2,91,F,Stavish,NOCA
180177826,AHY,"y,bk/a",6/14/03,,23.86,43.4,92,M,Baker,NOCA
180177825,AHY,"w,a/bk",6/14/03,,28.27,,87,F,Baker,GRCA
180177824,AHY,"a/r,y",6/14/03,,27.8,35.2,92,M,Baker,GRCA
180177745,AHY,"a,w/o",6/14/03,,24.94,,99,M,RCP - CG1,NOCA
115287501,AHY,"-,a",6/14/03,,35.6,77.8,123,M,Brown-DC,AMRO
182163316,AHY,"bk,a/g",6/13/03,,16.4,10.3,48.5,F,Pats,HOWR
180177823,AHY,"p/a,y",6/13/03,,27.3,,,M,Pats,GRCA
180177820,AHY,"a/o,w",6/13/03,,27.1,37.8,97,F,Pats,GRCA
180177819,AHY,"p,a/r",6/13/03,,24.7,,101,M,Pats,NOCA
180177666,AHY,"a/w,bu",6/13/03,,25.2,34.3,86.5,F,Loran,GRCA
180177665,AHY,"y/a,p",6/13/03,,27.13,38.9,86,F,Loran,GRCA
115287503,AHY,"bk,r/a",6/13/03,,31.9,47.9,108,F,Ontario House,NOMO
450187505,AHY,"a,bu/w",6/12/03,,24.01,23.2,65,M,RCP - PH1,CARW
195050458,AHY,"a/o,y",6/12/03,,15.9,9.6,60.5,U,RCP - PH1,CACH
182163315,AHY,"y/a,y",6/12/03,,17.4,10.8,54,U,Kinder Farm Park,HOWR
180177744,AHY,"o,bu/a",6/12/03,,25,45.6,94,M,RCP - PH1,NOCA
180177664,AHY,"p,Bu/a",6/12/03,,26.7,34.7,89,M,McLean,GRCA
180177663,AHY,"o,a/r",6/12/03,,27.86,35.8,89,M,McLean,GRCA
450187417,AHY,"o,a/pu",6/11/03,,20.7,19.8,57,F,McKegg,CARW
225024992,AHY,"a,g/p",6/11/03,,15.81,10.2,60,M,Morandin,CACH
225024991,AHY,"r,a/bu",6/11/03,,14.76,8.9,61,F,Morandin,CACH
225024162,AHY,"y,b/a",6/11/03,,17.16,10.3,49,M,"Miller, P.",HOWR
180177743,AHY,"a,bu/bu",6/11/03,,22.74,37.4,90,F,RCP - PM1,NOCA
180177662,AHY,"r,g/a",6/11/03,,23.32,43.8,90,F,Morandin,NOCA
115287504,HY,"a/r, bu",6/11/03,,35.42,12.8,129,U,"Miller, P.",AMRO
NB,AHY,"r/p,-",6/11/03,,31.2,48,106,F,Colangelo,NOMO
215063490,AHY,"bk/w,a",6/10/03,,14.83,9.6,57,F,"Williams, P.",CACH
195050457,AHY,"a/o,o",6/10/03,,15.9,8.5,61,F,RCP - HC1,CACH
195050456,AHY,"y/a,bu",6/10/03,,16.31,10,62,M,RCP - HC1,CACH
184158601,AHY,"B,O/A",6/10/03,,24.6,42.1,89.5,F,"Williams, P.",NOCA
180177742,AHY,"bu,a/p",6/10/03,,25.48,41.5,90.5,F,RCP - HC1,NOCA
180177741,AHY,"a/p,w",6/10/03,,25.62,,98.5,M,RCP - HC1,NOCA
180109599,AHY,"y,a/y",6/10/03,,28.3,34.8,88,F,Ontario House,GRCA
225024990,U,"a/y,w",6/9/03,,15.07,9,57,U,Meserve,CACH
225024989,AHY,"a/o,r",6/9/03,,17.53,10.2,62.5,F,Meserve,CACH
225024137,AHY,"bu,bk/al",6/9/03,,17.03,9.8,47.5,F,Fagan,HOWR
182163314,AHY,"a,bk/bu",6/9/03,,16.67,10.4,52,F,Misbach,HOWR
182163313,AHY,"bk, a/o",6/9/03,,17.2,11.2,49,U,"Campbell, G.",HOWR
182163312,AHY,"o/p,a",6/9/03,,17.42,10.1,49,F,"Campbell, G.",HOWR
182163311,AHY,"bu/r,a",6/9/03,,17.11,11.6,50,F,"Campbell, G.",HOWR
180177818,AHY,"a,bk/p",6/9/03,,26.9,32.7,90,F,"Campbell, G.",GRCA
180177817,AHY,"bk/bu,a",6/9/03,,27.81,35.2,96,M,"Campbell, G.",GRCA
180177661,AHY,"y,y/a",6/9/03,,23.85,43.3,96.5,M,Meserve,NOCA
180109596,AHY,"r,a/bk",6/9/03,,28.3,30.5,91.5,M,Ontario House,GRCA
180109595,AHY,"bu/a,p",6/9/03,,27.4,32.5,85,F,Fagan,GRCA
180109594,AHY,"o,w/a",6/9/03,,26.9,34.3,85,M,Fagan,GRCA
180109593,AHY,"a,bk/y",6/9/03,,26.3,31.9,90,M,Fagan,GRCA
225024136,AHY,"bu,bu/a",6/8/03,,17,11.5,50,F,Kinder Farm Park,HOWR
225024135,AHY,"y/a,y",6/8/03,,16.8,10.3,48.5,F,Kinder Farm Park,HOWR
350068702,AHY,"a,o/bk",6/6/03,,17.51,11.6,52,M,Stann,HOWR
350068603,AHY,"bk/a,w",6/6/03,,18.04,,50,M,D'Alessio,HOWR
182163310,AHY,"o/a,w",6/6/03,,18.21,13,51,F,Gochnour,HOWR
182163309,AHY,"o/w,a",6/6/03,,17.42,11.6,48,F,Gochnour,HOWR
182163308,AHY,"a/p,y",6/6/03,,16.75,10.2,50,M,D'Alessio,HOWR
182163307,AHY,"p,bu/a",6/6/03,,17.39,11.4,53,M,D'Alessio,HOWR
182163306,AHY,"bu/y,a",6/6/03,,17.04,10.9,52,M,D'Alessio,HOWR
182163305,AHY,"w/g,a",6/6/03,,17.62,11.7,51,F,D'Alessio,HOWR
181158696,HY,"y,w/a",6/6/03,,22.8,19.7,63,U,Schoennagel,SOSP
180177908,ASY,"g,p/a",6/6/03,,26.55,35.1,89,M,Stann,GRCA
180177907,ASY,"bu,bu/a",6/6/03,,28.81,40.6,89,F,Stann,GRCA
180177816,AHY,"w/r,a",6/6/03,,27.78,34.6,94,M,Gochnour,GRCA
180177815,AHY,"bu/a,g",6/6/03,,23.85,39.6,96,M,D'Alessio,NOCA
180177660,AHY,"o/y,a",6/6/03,,28.96,37.1,89,F,Schoennagel,GRCA
115287456,AHY,"bu/y,a",6/6/03,,32.69,,121,F,D'Alessio,AMRO
350068701,AHY,"y,a/bk",6/5/03,,16.3,11.7,49.5,F,Evans,HOWR
225024898,AHY,"P/y,a",6/5/03,,16.4,10.7,60,U,Hamill,CACH
225024897,AHY,"bu,a/bk",6/5/03,,15.9,9.6,59,F,Hamill,CACH
190120502,AHY,"y/bu,a",6/5/03,,21.8,17.6,59,U,Evans,CARW
181158821,AHY,"a/w,g",6/5/03,,21.3,20.5,62,M,Korrell,CARW
180177814,AHY,"y,y/a",6/4/03,,23.3,39.9,95,M,Kinder Farm Park,NOCA
180177813,AHY,"y/g,a",6/4/03,,24.5,39.7,90,F,Kinder Farm Park,NOCA
225090400,AHY,"a/r,w",6/3/03,,17.2,10.3,49,M,Sheehan,HOWR
215063489,AHY,"a/p,bk",6/3/03,,17.83,11.6,52,M,Misbach,HOWR
195050455,AHY,"a/w,y",6/3/03,,15.75,9.5,62,U,RCP - PH3,CACH
450187413,AHY,"R,A/R",6/2/03,,20.66,19.2,62,F,Megonigal-Rivershore,SOSP
225024988,AHY,"bk/r,a",6/2/03,,17.21,11.4,51.5,M,Dorn,HOWR
225024985,AHY,"bu/a,r",6/2/03,,15.97,9.4,56.5,F,Lucid,CACH
180177812,AHY,"A,Bk/w",6/2/03,,28.15,41.3,85,F,Megonigal-Rivershore,GRCA
180177811,AHY,"BK,A/BK",6/2/03,,26.31,32.4,86,M,Megonigal-Rivershore,GRCA
180177740,AHY,"w/a,r",6/2/03,,27.68,35,92,M,RCP - HC1,GRCA
180177739,AHY,"a,o/r",6/2/03,,28.14,37,89,F,RCP - PM2,GRCA
115287505,AHY,"y,a",6/2/03,,32.8,74.1,123.5,F,Sturtevant,AMRO
180177737,AHY,"w/a,y",5/31/03,,27.21,,90,M,RCP - PM1,GRCA
115287454,AHY,"bu/bk,a",5/31/03,,31.2,85.3,121,F,Llano,AMRO
195050454,AHY,"bu/a,o",5/30/03,,16.93,11.2,47.5,F,RCP - CG1,HOWR
187035914,AHY,"a,o/bu",5/30/03,,16.7,10.1,61,M,Gilligan,CACH
181158694,AHY,"p,A/g",5/30/03,,22.22,21,61.5,U,Foley,CARW
180177810,AHY,"y,g/a",5/30/03,,20.88,21.3,65,M,Nichols,SOSP
180177755,AHY,"a,bu/w",5/30/03,,24.3,40.2,94,M,Gilligan,NOCA
180177754,AHY,"a,y/y",5/30/03,,25.4,41.4,89,F,Gilligan,NOCA
180177736,AHY,"p/a,r",5/30/03,,28.01,33.1,90,M,RCP - CG1,GRCA
180177735,AHY,"y/a,y",5/30/03,,27,38.7,86,F,RCP - CG1,GRCA
180177734,AHY,"bu/a,r",5/30/03,,24.41,39.1,91,F,RCP - CG1,NOCA
180177733,AHY,"p,g/a",5/30/03,,24.86,45.3,95,M,RCP - CG1,NOCA
180177732,AHY,"p,a/p",5/30/03,,25.8,42.2,95,F,RCP - CG1,NOCA
180177731,AHY,"g/r,a",5/30/03,,29.54,38.9,90.5,F,RCP - CG1,GRCA
180177730,AHY,"bk,w/a",5/30/03,,27.44,34,86,M,RCP - CG1,GRCA
180177658,AHY,"r,bu/a",5/30/03,,24.86,38.5,95,M,Foley,NOCA
115287589,AHY,"a,w/bu",5/30/03,,30.6,57.2,103,F,Gilligan,NOMO
115287511,AHY,"o/a,bk",5/30/03,,32.73,75.2,122,F,Cylburn,AMRO
115287510,AHY,"p/g,a",5/30/03,,33.63,75.4,120,F,Cylburn,AMRO
115287509,AHY,"a/bk,bk",5/30/03,,38.9,80.1,126.5,F,"Clark, K.",AMRO
115287507,AHY,"a,g/r",5/30/03,,33.3,49.2,103.5,F,"Clark, K.",NOMO
96247690,AHY,"bu,G/a",5/30/03,,34.63,76.1,123,M,Foley,AMRO
800177905,AHY,"y/y,a",5/29/03,,21.93,20.3,61.5,M,Andrews,CARW
181158693,AHY,"p/r,a",5/29/03,,20.25,20.4,67,M,McComas,SOSP
181158692,AHY,"y,a/o",5/29/03,,22.84,19.6,64,M,McComas,SOSP
181158691,AHY,"bk,a/g",5/29/03,,21.59,20.6,60.5,M,McComas,SOSP
180109585,AHY,"a/g,y",5/29/03,,24.7,44.5,88,F,McCoy ,NOCA
180109583,AHY,"o/o,a",5/29/03,,27.2,35.8,95,M,McCoy ,GRCA
225024983,AHY,"p,p/a",5/28/03,,17.01,11.2,52,M,Ray,HOWR
225024982,AHY,"bu/bk,A",5/28/03,,16.22,11.8,45,F,Ray,HOWR
181158828,AHY,"p,p/a",5/28/03,,21.96,17.8,56.5,F,Sturtevant,CARW
180177728,AHY,"r,p/a",5/28/03,,24.86,43.2,93.5,F,RCP - RR1,NOCA
180177726,AHY,"g/a,p",5/28/03,,24.49,,97,M,RCP - RR1,NOCA
180109582,AHY,"bu,w/a",5/28/03,,28.5,33.3,86.5,M,Borgatti,GRCA
180109581,AHY,"r/bk,a",5/28/03,,27.7,37.8,87.5,F,Borgatti,GRCA
115287514,AHY,"o,r/a",5/28/03,,33.3,,108,M,Borgatti,AMRO
115287513,AHY,"o/g,a",5/28/03,,34,72.5,132,M,Borgatti,NOMO
115287512,AHY,"a/g,bk",5/28/03,,33.3,75.8,126,F,Borgatti,AMRO
"180177721
",AHY,"w,a/g",5/27/03,,25.05,39.2,98,M,RCP - NC1,NOCA
225090399,AHY,"p,a/w",5/27/03,,17.3,10.4,50,M,Raun,HOWR
225090398,AHY,"a/r,o",5/27/03,,17.2,12.8,45,F,Baines,HOWR
225024981,AHY,"-,a",5/27/03,,16.59,9.4,61.5,F,Conn,CACH
195050453,AHY,"a,o/g",5/27/03,,15.93,9.9,64,M,RCP - NC1,CACH
187035913,AHY,"r,r/a",5/27/03,,15.2,9.2,63,U,Schless,CACH
187035912,AHY,"a,r/bk",5/27/03,,17.1,10,75,U,Schless,CACH
187035911,AHY,"o,a/g",5/27/03,,16.4,11,62,U,Schless,CACH
187035910,AHY,"a,bk/p",5/27/03,,17.3,,54,M,Schless,HOWR
187035909,AHY,"a,y/bu",5/27/03,,15.7,9.6,62,M,Schless,CACH
187035908,AHY,"a,p/y",5/27/03,,15.2,9.7,64,M,Naylor,CACH
187035907,AHY,"r,a/o",5/27/03,,15.6,9.6,61.5,F,Naylor,CACH
187035906,AHY,"p,a/y",5/27/03,,16.92,12.1,49,F,Naylor,HOWR
181158819,AHY,"bk,o/a",5/27/03,,21.8,24.9,63,M,Gough,SOSP
181158818,AHY,"a/g,p",5/27/03,,21.1,19.2,69,M,Gough,SOSP
181158690,AHY,"g/bk,a",5/27/03,,23.58,20.8,62,F,Conn,CARW
180177809,AHY,"w,w/a",5/27/03,,23.4,41.2,91,F,Schless,NOCA
180177808,AHY,"bk,y/a",5/27/03,,24.3,42.2,92,F,Schless,NOCA
180177725,AHY,"a/o,w",5/27/03,,23.73,43.7,93,F,RCP - NC1,NOCA
180177724,AHY,"p,o/a",5/27/03,,24.34,46.9,95.5,M,RCP - NC1,NOCA
180177723,AHY,"r,bk/a",5/27/03,,25.75,46.2,91.5,F,RCP - NC1,NOCA
180177722,AHY,"a,g/bk",5/27/03,,27.73,,94,M,RCP - NC1,GRCA
180177657,AHY,"g,a/bk",5/27/03,,28.41,37.5,91,M,Conn,GRCA
180109579,AHY,"g/y,a",5/27/03,,28.2,34.3,93,M,Baines,GRCA
180109578,AHY,"bu,p/a",5/27/03,,28.2,32.9,89,M,Gough,GRCA
NB,AHY,,5/27/03,,31.4,46.1,105,F,Owen,NOMO
180177753,AHY,"p/p,a",5/26/03,,24.1,54.4,93,M,Missiaen,NOCA
180177752,AHY,"bk,o/a",5/26/03,,24.5,42.1,93,M,Missiaen,NOCA
180177903,AHY,"a,p\o",5/23/03,,20.3,16.5,59,M,Hunter,CARW
180177720,AHY,"O,A/W",5/23/03,,24.45,41.4,90,F,RCP - HC2,NOCA
450187503,AHY,"a,w/p",5/22/03,,21.23,21,65,M,RCP - CG1,SOSP
225090397,AHY,"r,bk/a",5/22/03,,14.3,8.5,61,F,Gough,CACH
225090396,AHY,"o/g,a",5/22/03,,17.7,11.5,49,M,Gough,HOWR
225024980,AHY,"y,a/g",5/22/03,,16.42,10.4,61,M,Zenker,CACH
225024979,AHY,"w/g,A",5/22/03,,15.8,9,58,F,Zenker,CACH
195050452,AHY,"a/p,r",5/22/03,,15.63,,63.5,M,RCP - RS1,CACH
181158689,AHY,"p/a,Y",5/22/03,,23.14,21.4,68.5,M,Zenker,SOSP
180177719,AHY,"o,bk/a",5/22/03,,27.87,35.7,89,M,RCP - CG1,GRCA
180177718,U,"bu/a,bk",5/22/03,,24.32,41.3,98,M,RCP - CG1,NOCA
180177717,AHY,"y/p,bk",5/22/03,,25.4,42.2,95,M,RCP - RS1,NOCA
180177716,AHY,"a/y,o",5/22/03,,24.5,42.4,95,F,RCP - RS1,NOCA
180109600,AHY,"bk,a/bu",5/22/03,,26.6,40.6,85.5,U,Gough,GRCA
96247689,AHY,"bu,bk/a",5/22/03,,32.24,70.6,121,M,Zenker,AMRO
180177807,AHY,"g,bk/a",5/21/03,62.5,,21.3,,U,Coulter,CARW
NB,AHY,"y,y",5/21/03,,22.26,17.87,57.5,F,Coulter,CARW
NB,HY,"p,p",5/21/03,,21.94,15.2,47,U,Coulter,CARW
225020395,AHY,"y/y,a",5/20/03,,18.4,10.9,50,M,Brown-DC,HOWR
225020394,AHY,"a/r,o",5/20/03,,15.3,7.8,58,F,Brown-DC,CACH
225020393,AHY,"y,bu/a",5/20/03,,16.11,10,63,M,Brown-DC,CACH
195050451,AHY,"o/g,a",5/20/03,,16.56,,51.5,M,RCP - KM1,HOWR
180177806,AHY,"a, bk/bu",5/20/03,,21.67,21,60.5,U,Speyser,CARW
180177751,AHY,"a/y,y",5/20/03,,27.9,33.9,88,M,"Miller, J.",GRCA
180177715,AHY,"g,y/a",5/20/03,,27.41,34.5,91,M,RCP - KM1,GRCA
180177714,AHY,"bu,p/a",5/20/03,,27.2,39,90,F,RCP - KM1,GRCA
180177713,AHY,"r,w/a",5/20/03,,28.81,40,90,F,RCP - KM1,GRCA
180177712,AHY,"y,a/bu",5/20/03,,27.3,34,92.5,M,RCP - KM1,GRCA
180177711,AHY,"g/a,w",5/20/03,,28.21,35,86.5,M,RCP - KM1,GRCA
180177710,AHY,"p,r/a",5/20/03,,25.14,48,99,M,RCP - KM1,NOCA
180177709,AHY,"o,o/a",5/20/03,,27.51,47.5,91,M,RCP - KM1,GRCA
180177708,AHY,"p/bk,a",5/20/03,,27.63,35,90.5,M,RCP - KM1,GRCA
180177707,AHY,"a/bk,bu",5/20/03,,25.29,44,98,M,RCP - KM1,NOCA
180109576,AHY,"a,o/bu",5/20/03,,27.8,33.8,90.5,M,Ontario House,GRCA
115287588,AHY,"p,bk/a",5/20/03,,31.7,72.6,116,F,"Miller, J.",AMRO
115287515,AHY,"a/g,p",5/20/03,,33.7,74.3,136,M,Ontario House,AMRO
800121400,AHY,"a/bk,w",5/19/03,,29.9,,91,F,RCP - PM1,GRCA
800121399,AHY,"o/a,bk",5/19/03,,29.65,,90,M,RCP - PM1,GRCA
350068602,AHY,"a/w, bk",5/19/03,,17.16,10.3,50,U,Causey,HOWR
225090387,AHY,"o,p/a",5/19/03,,17,11.9,51,F,Sheehan,HOWR
225024978,AHY,"a,G/r",5/19/03,,17.02,10.5,50.5,M,Ferrone,HOWR
182163303,AHY,"a,o/y",5/19/03,,17.84,13,99,U,Causey,HOWR
180177706,AHY,"a,r/r",5/19/03,,26.6,,95,F,RCP - KM1,NOCA
180177705,AHY,"w,r/a",5/19/03,,24.34,43.5,94.5,M,RCP - PM2,NOCA
180177704,AHY,"a,bu/bu",5/19/03,,26.45,35,92,M,RCP - PM2,GRCA
180177703,AHY,"g,a/bk",5/19/03,,24.01,44.5,95,M,RCP - PM2,NOCA
180177702,AHY,"p/g,a",5/19/03,,27.73,,89.5,F,RCP - PM1,GRCA
180177656,AHY,"a/bk,G",5/19/03,,24.68,42.1,91,F,Ferrone,NOCA
180109573,AHY,"o/bk,a",5/19/03,,26.1,35.2,86,M,Sheehan,GRCA
181158816,AHY,"BK/A,G",5/17/03,,22.53,23.8,63.5,M,Reitsma,SOSP
225090385,AHY,"O, A/Y",5/15/03,,17.44,11.4,53,M,Pats,HOWR
225024977,AHY,"y/a,bu",5/15/03,,17.17,10.8,51,M,Storch,HOWR
225024976,AHY,"a/w,G",5/15/03,,17.59,10.5,49.5,M,Storch,HOWR
187035905,AHY,"o, a/y",5/15/03,,16.33,9.7,62,M,Hammond,CACH
187035904,AHY,"A, Bk/Bu",5/15/03,,15.28,9.4,58,F,"Clark, K.",CACH
187035903,AHY,"Bu/G, A",5/15/03,,16.3,10.1,62,M,"Clark, K.",CACH
180177655,AHY,"a, w/r",5/15/03,,27.7,37.8,89,F,Storch,GRCA
180109571,AHY,"W, P/A",5/15/03,,27.59,36.8,89.5,F,Pats,GRCA
180109570,AHY,"A, BK/W",5/15/03,,23.4,40.5,103.5,M,Scollins,NOCA
115287586,AHY,"a/bk,bk",5/15/03,,25.22,41.2,95,M,Hammond,NOCA
115287519,AHY,"G/R, A",5/15/03,,32,74.8,130,M,Scollins,AMRO
115287518,AHY,"w, A/P",5/15/03,,34.64,86.7,121,F,Scollins,AMRO
115287517,AHY,"Y/a,Y",5/15/03,,32.91,68.3,130,M,Gehrmann,AMRO
96247688,AHY,"w/a,bk",5/15/03,,34.72,71.4,129,U,Storch,AMRO
225090381,AHY,"a/r,g",5/14/03,,17.45,14.9,49.5,U,"Miller, P.",HOWR
187035902,AHY,"bu/w,a",5/14/03,,17.7,12.4,51.5,M,Marra,HOWR
181158813,AHY,"A/Bu,y",5/14/03,,22.4,23.1,64,M,Hamill,CARW
181158812,AHY,"O,R/A",5/14/03,,20.32,19.8,57,F,Hamill,CARW
180177654,AHY,"bu,bu/a",5/14/03,,24.89,46.4,91.5,F,Haddon,NOCA
180109569,AHY,"G,A/P",5/14/03,,28.37,38.7,89,U,Hamill,GRCA
115287453,AHY,"G/A,W",5/14/03,,33.96,80.7,127,M,Reier,AMRO
115287452,AHY,"A/BU, BK",5/14/03,,32.68,69.2,121,M,Reier,AMRO
96247687,AHY,"bu,a/r",5/14/03,,34.12,85.3,125,F,Haddon,AMRO
800121398,AHY,"a/g,o",5/13/03,,25.45,,94,F,RCP - PH2,NOCA
800121397,AHY,"o/A,BU",5/13/03,,25.89,,98.5,M,RCP - PH2,NOCA
NB,AHY,"bk,r",5/13/03,,31.35,,130,M,RCP - SMBC,AMRO
350068601,AHY,"a,bk/bk",5/12/03,,21.99,20.5,58,M,Sanford,CARW
225090378,AHY,"A/R, G",5/12/03,,15.44,10.3,62,F,Kinder Farm Park,CACH
225090377,AHY,"O, P/A",5/12/03,,15.78,10.9,62,F,Kinder Farm Park,CACH
225024975,AHY,"p,a/r",5/12/03,,16.4,10.1,64,M,Magness,CACH
182163302,AHY,"BK/A, O",5/12/03,,15.81,10,65,M,Perna,CACH
181158688,AHY,"y/p,a",5/12/03,,21.23,23.5,64.5,M,Magness,CARW
NB,HY,"o,-",5/12/03,,,,,U,Sanford,CARW
180109568,AHY,"O, G/A",5/10/03,,24.43,43.3,96,M,Briggs,NOCA
115287521,AHY,"A/BK, W",5/10/03,,34.03,85.2,125,F,Briggs,AMRO
115287520,AHY,"R, A/Bu",5/10/03,,32.38,67.2,125,F,Briggs,AMRO
225090376,AHY,"A, G/Y",5/9/03,,17.1,9.9,63,U,Fary,CACH
225090375,AHY,"A/BK, Y",5/9/03,,16.76,10,52,M,Fagan,HOWR
225090374,AHY,"A/Bu,G",5/9/03,,17.46,9.8,51,M,Lerner,HOWR
181158687,AHY,"a/bk,bu",5/9/03,,21.4,21.8,65.5,M,Molines,SOSP
180109567,AHY,"R/G, A",5/9/03,,27.6,34.8,84,U,Fagan,GRCA
180109566,AHY,"R, A/R",5/9/03,,23.89,43.3,91,F,Lerner,NOCA
225090373,AHY,"BK, A/Y",5/8/03,,17.17,11,49,M,Marra,HOWR
225090372,AHY,"G, A/P",5/8/03,,,10,,M,Marra,HOWR
225024974,AHY,"bu, a/o",5/8/03,,15.25,8.7,59.5,F,Mosmiller,CACH
225024973,AHY,"a/bu, bk",5/8/03,,17.3,11.2,49.5,M,Mosmiller,HOWR
180109565,AHY,"G/G,A",5/8/03,,28.45,30.8,91,U,Pancake,GRCA
180109564,AHY,"W/P,A",5/8/03,,27.4,32.9,90,M,Marra,GRCA
225090369,AHY,"a/y,y",5/7/03,,15.15,8.8,56,F,Rohrbach,CACH
180177902,U,"A/y,y",5/7/03,,,,,U,Gibson,CARW
180177901,AHY,"r/o,A",5/7/03,,26.47,29.8,91,M,Gibson,GRCA
180177803,AHY,"a,-",5/7/03,,,,,F,Mahoney,NOCA
180177701,AHY,"A/G,BK",5/7/03,,27.34,40.5,92,M,RCP - HC1,GRCA
180109562,AHY,"A,R/R",5/7/03,,28.65,,93,U,Rohrbach,GRCA
450187502,AHY,"A,r/G",5/6/03,,21.61,23,70.5,M,RCP - PM1,SOSP
225090368,AHY,"O/G,A",5/6/03,,15.55,10.1,65,U,McKegg,CACH
225090367,AHY,"Bk/A,G",5/6/03,,15.94,10,64,M,McKegg,CACH
180177761,AHY,"o/a,r",5/6/03,,28.43,36,89.5,F,RCP - PM1,GRCA
180177738,AHY,"a/P,B",5/6/03,,26.46,34.5,91.5,M,RCP - PM1,GRCA
180109560,AHY,"G/A,P",5/6/03,,25.17,44.5,91,F,McKegg,NOCA
180109559,AHY,"A,O/O",5/6/03,,25.49,43.3,92,F,McKegg,NOCA
225090366,AHY,"Bu,G/A",5/5/03,,17.17,10.8,52.5,M,Carl,HOWR
